dataset,data_dim,seed,algorithm,depth,splits,leaves,accuracy,coverage,density,f_score,training_time,avg_active_feature_count,feature_utilisation_ratio,tree_level_sparsity_index,composite_interpretability_score
sine_wave_2d,2,8,oc1,4,4,5,0.9236,0.0,,,36.25206351280213,1.0,0.5,0.5,1.0
sine_wave_2d,2,8,wodt,4,3,4,0.9236,0.0,,,0.1465640068054199,2.0,1.0,0.0,
sine_wave_2d,2,8,hhcart,5,1,2,0.9236,0.0,,,0.0078797340393066,0.0,0.0,,
sine_wave_2d,2,8,randcart,5,16,17,0.9416,0.5471204188481675,0.6371951219512195,0.5887323943661972,0.0118734836578369,2.0,1.0,0.0,
sine_wave_2d,2,8,oc1,5,5,6,0.9326,0.612565445026178,0.5531914893617021,0.5813664596273292,37.484055519104,2.0,1.0,0.0,
sine_wave_2d,2,8,wodt,5,11,12,0.923,0.0,0.0,0.0,0.23175048828125,2.0,1.0,0.0,
sine_wave_2d,2,8,hhcart,6,1,2,0.9236,0.0,,,0.0076088905334472,0.0,0.0,,
sine_wave_2d,2,8,randcart,6,25,26,0.9524,0.7591623036649214,0.6651376146788991,0.7090464547677261,0.014272928237915,2.0,1.0,0.0,
sine_wave_2d,2,8,oc1,6,7,8,0.9494,0.6465968586387435,0.6767123287671233,0.6613119143239624,38.41355729103088,2.0,1.0,0.0,
sine_wave_2d,2,8,wodt,6,8,9,0.9236,0.0,,,0.2114737033843994,2.0,1.0,0.0,
sine_wave_2d,2,8,hhcart,7,1,2,0.9236,0.0,,,0.0077121257781982,0.0,0.0,,
sine_wave_2d,2,8,randcart,7,41,42,0.9652,0.7513089005235603,0.7841530054644809,0.767379679144385,0.0212397575378417,2.0,1.0,0.0,
sine_wave_2d,2,8,oc1,7,11,12,0.9594,0.693717277486911,0.7549857549857549,0.7230559345156891,39.074312686920166,2.0,1.0,0.0,
sine_wave_2d,2,8,wodt,7,11,12,0.8322,0.306282722513089,0.1693198263386396,0.2180801491146318,0.2106187343597412,2.0,1.0,0.0,
sine_wave_2d,2,8,hhcart,8,1,2,0.9236,0.0,,,0.0077269077301025,0.0,0.0,,
sine_wave_2d,2,8,randcart,8,59,60,0.9746,0.8219895287958116,0.8418230563002681,0.8317880794701986,0.027480125427246,2.0,1.0,0.0,
sine_wave_2d,2,8,oc1,8,16,17,0.9662,0.6858638743455497,0.842443729903537,0.7561327561327562,39.41648840904236,2.0,1.0,0.0,
sine_wave_2d,2,8,wodt,8,15,16,0.8878,0.2408376963350785,0.2534435261707989,0.246979865771812,0.2604293823242187,2.0,1.0,0.0,
sine_wave_2d,2,8,hhcart,9,1,2,0.9236,0.0,,,0.0077221393585205,0.0,0.0,,
sine_wave_2d,2,8,randcart,9,75,76,0.984,0.8691099476439791,0.9171270718232044,0.8924731182795699,0.0327472686767578,2.0,1.0,0.0,
sine_wave_2d,2,8,oc1,9,19,20,0.9712,0.9136125654450262,0.758695652173913,0.828978622327791,39.03812742233277,2.0,1.0,0.0,
sine_wave_2d,2,8,wodt,9,29,30,0.8936,0.3167539267015706,0.3086734693877551,0.3126614987080103,0.2873280048370361,2.0,1.0,0.0,
sine_wave_2d,2,8,hhcart,10,1,2,0.9236,0.0,,,0.0076668262481689,0.0,0.0,,
sine_wave_2d,2,8,randcart,10,109,110,0.991,0.9319371727748692,0.9493333333333334,0.9405548216644648,0.0405669212341308,2.0,1.0,0.0,
sine_wave_2d,2,8,oc1,10,26,27,0.9758,0.7172774869109948,0.9547038327526132,0.8191330343796711,39.61610198020935,1.0,0.5,0.5,1.0
sine_wave_2d,2,8,wodt,10,32,33,0.8792,0.1963350785340314,0.2016129032258064,0.1989389920424403,0.371718168258667,2.0,1.0,0.0,
sine_wave_2d,2,8,hhcart,11,1,2,0.9236,0.0,,,0.0075979232788085,0.0,0.0,,
sine_wave_2d,2,8,randcart,11,120,121,0.9912,0.9162303664921466,0.9668508287292816,0.9408602150537636,0.0542268753051757,2.0,1.0,0.0,
sine_wave_2d,2,8,oc1,11,32,33,0.9812,0.9397905759162304,0.8348837209302326,0.8842364532019703,40.13679599761963,2.0,1.0,0.0,
sine_wave_2d,2,8,wodt,11,35,36,0.8548,0.1623036649214659,0.1324786324786324,0.1458823529411765,0.3758440017700195,2.0,1.0,0.0,
sine_wave_2d,2,8,hhcart,12,1,2,0.9236,0.0,,,0.0077869892120361,0.0,0.0,,
sine_wave_2d,2,8,randcart,12,115,116,0.9928,0.93717277486911,0.9675675675675676,0.9521276595744682,0.0532021522521972,2.0,1.0,0.0,
sine_wave_2d,2,8,oc1,12,36,37,0.9874,0.8769633507853403,0.9544159544159544,0.9140518417462484,40.65442943572998,2.0,1.0,0.0,
sine_wave_2d,2,8,wodt,12,44,45,0.8088,0.1570680628272251,0.0864553314121037,0.1115241635687732,0.3925657272338867,2.0,1.0,0.0,
sine_wave_2d,2,8,hhcart,13,1,2,0.9236,0.0,,,0.0077860355377197,0.0,0.0,,
sine_wave_2d,2,8,randcart,13,112,113,0.9926,0.9450261780104712,0.9575596816976129,0.9512516469038208,0.0520393848419189,2.0,1.0,0.0,
sine_wave_2d,2,8,oc1,13,39,40,0.9926,0.9293193717277488,0.9726027397260274,0.9504685408299868,39.71637773513794,2.0,1.0,0.0,
sine_wave_2d,2,8,wodt,13,64,65,0.9122,0.5157068062827225,0.4368070953436807,0.4729891956782712,0.4915368556976318,2.0,1.0,0.0,
sine_wave_2d,2,8,hhcart,14,1,2,0.9236,0.0,,,0.0076384544372558,0.0,0.0,,
sine_wave_2d,2,8,randcart,14,125,126,0.9906,0.9581151832460733,0.9219143576826196,0.9396662387676508,0.0574238300323486,2.0,1.0,0.0,
sine_wave_2d,2,8,oc1,14,45,46,0.9944,0.9476439790575916,0.9783783783783784,0.9627659574468084,39.396711111068726,2.0,1.0,0.0,
sine_wave_2d,2,8,wodt,14,83,84,0.8944,0.1335078534031413,0.2056451612903226,0.1619047619047619,0.4722881317138672,2.0,1.0,0.0,
sine_wave_2d,2,8,hhcart,15,1,2,0.9236,0.0,,,0.0076451301574707,0.0,0.0,,
sine_wave_2d,2,8,randcart,15,118,119,0.9924,0.9424083769633508,0.9574468085106383,0.949868073878628,0.0487780570983886,2.0,1.0,0.0,
sine_wave_2d,2,8,oc1,15,50,51,0.9938,0.9397905759162304,0.9782016348773842,0.958611481975968,39.56020665168762,2.0,1.0,0.0,
sine_wave_2d,2,8,wodt,15,89,90,0.925,0.0654450261780104,0.5813953488372093,0.1176470588235294,0.5487480163574219,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,0,0,1,0.9236,1.0,0.0764,0.1419546636937941,1.3113021850585938e-05,0.0,0.0,,
sine_wave_2d,2,11,randcart,0,0,1,0.9236,1.0,0.0764,0.1419546636937941,1.0728836059570312e-05,0.0,0.0,,
sine_wave_2d,2,11,oc1,0,0,1,0.9236,1.0,0.0764,0.1419546636937941,0.0005805492401123,0.0,0.0,,
sine_wave_2d,2,11,wodt,0,0,1,0.9236,1.0,0.0764,0.1419546636937941,0.0009827613830566,0.0,0.0,,
sine_wave_2d,2,11,hhcart,1,1,2,0.9236,0.0,,,0.0933642387390136,0.0,0.0,,
sine_wave_2d,2,11,randcart,1,1,2,0.9236,0.0,,,0.0922152996063232,0.0,0.0,,
sine_wave_2d,2,11,oc1,1,1,2,0.9236,0.0,,,25.521648645401,0.0,0.0,,
sine_wave_2d,2,11,wodt,1,0,1,0.9236,1.0,0.0764,0.1419546636937941,0.0009851455688476,0.0,0.0,,
sine_wave_2d,2,11,hhcart,2,1,2,0.9236,0.0,,,0.0076434612274169,0.0,0.0,,
sine_wave_2d,2,11,randcart,2,3,4,0.9236,0.0,,,0.0045690536499023,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,2,2,3,0.9236,0.0,,,32.63520884513855,2.0,1.0,0.0,
sine_wave_2d,2,11,wodt,2,1,2,0.9236,0.0,,,0.0621950626373291,0.0,0.0,,
sine_wave_2d,2,11,hhcart,3,1,2,0.9236,0.0,,,0.0077080726623535,0.0,0.0,,
sine_wave_2d,2,11,randcart,3,6,7,0.9236,0.0,,,0.0065486431121826,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,3,3,4,0.9236,0.0,,,34.240312576293945,2.0,1.0,0.0,
sine_wave_2d,2,11,wodt,3,3,4,0.9236,0.0,,,0.1500561237335205,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,4,1,2,0.9236,0.0,,,0.007662296295166,0.0,0.0,,
sine_wave_2d,2,11,randcart,4,11,12,0.9236,0.0,,,0.0090229511260986,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,4,4,5,0.9236,0.0,,,35.75917100906372,2.0,1.0,0.0,
sine_wave_2d,2,11,wodt,4,3,4,0.9236,0.0,,,0.1333622932434082,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,5,1,2,0.9236,0.0,,,0.0077641010284423,0.0,0.0,,
sine_wave_2d,2,11,randcart,5,15,16,0.9424,0.3115183246073298,0.8263888888888888,0.4524714828897339,0.0106842517852783,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,5,5,6,0.9308,0.6099476439790575,0.541860465116279,0.5738916256157635,37.147968769073486,2.0,1.0,0.0,
sine_wave_2d,2,11,wodt,5,4,5,0.9236,0.0,,,0.1353724002838134,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,6,1,2,0.9236,0.0,,,0.0076379776000976,0.0,0.0,,
sine_wave_2d,2,11,randcart,6,25,26,0.9544,0.612565445026178,0.7452229299363057,0.6724137931034483,0.0142085552215576,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,6,6,7,0.9336,0.5497382198952879,0.5675675675675675,0.5585106382978723,38.05754113197327,2.0,1.0,0.0,
sine_wave_2d,2,11,wodt,6,8,9,0.7438,0.4005235602094241,0.1269709543568464,0.1928166351606804,0.1864819526672363,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,7,1,2,0.9236,0.0,,,0.0076797008514404,0.0,0.0,,
sine_wave_2d,2,11,randcart,7,35,36,0.9542,0.6780104712041884,0.7095890410958904,0.6934404283801874,0.0169994831085205,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,7,11,12,0.959,0.6884816753926701,0.7535816618911175,0.719562243502052,38.48714065551758,2.0,1.0,0.0,
sine_wave_2d,2,11,wodt,7,10,11,0.8824,0.0890052356020942,0.1240875912408759,0.1036585365853658,0.2134850025177002,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,8,1,2,0.9236,0.0,,,0.0074598789215087,0.0,0.0,,
sine_wave_2d,2,11,randcart,8,53,54,0.9768,0.774869109947644,0.9079754601226994,0.8361581920903954,0.0232834815979003,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,8,16,17,0.9662,0.6858638743455497,0.842443729903537,0.7561327561327562,38.91533637046814,2.0,1.0,0.0,
sine_wave_2d,2,11,wodt,8,25,26,0.8706,0.5471204188481675,0.3060029282576866,0.3924882629107981,0.3508927822113037,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,9,1,2,0.9236,0.0,,,0.0078024864196777,0.0,0.0,,
sine_wave_2d,2,11,randcart,9,77,78,0.985,0.9293193717277488,0.8808933002481389,0.9044585987261148,0.0297143459320068,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,9,20,21,0.9688,0.7408376963350786,0.8323529411764706,0.7839335180055401,38.820241928100586,1.0,0.5,0.5,1.0
sine_wave_2d,2,11,wodt,9,24,25,0.874,0.225130890052356,0.2047619047619047,0.2144638403990024,0.2820286750793457,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,10,1,2,0.9236,0.0,,,0.0083551406860351,0.0,0.0,,
sine_wave_2d,2,11,randcart,10,99,100,0.9912,0.918848167539267,0.9642857142857144,0.941018766756032,0.0388882160186767,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,10,23,24,0.982,0.8795811518324608,0.8842105263157894,0.8818897637795275,39.52038836479187,1.0,0.5,0.5,1.0
sine_wave_2d,2,11,wodt,10,36,37,0.9336,0.599476439790576,0.5612745098039216,0.5797468354430381,0.3597455024719238,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,11,1,2,0.9236,0.0,,,0.0075807571411132,0.0,0.0,,
sine_wave_2d,2,11,randcart,11,121,122,0.9912,0.9240837696335078,0.9592391304347826,0.9413333333333334,0.0496799945831298,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,11,36,37,0.9854,0.9136125654450262,0.897172236503856,0.9053177691309988,39.76947855949402,2.0,1.0,0.0,
sine_wave_2d,2,11,wodt,11,57,58,0.9012,0.1780104712041884,0.2741935483870967,0.2158730158730158,0.391209602355957,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,12,1,2,0.9236,0.0,,,0.0076160430908203,0.0,0.0,,
sine_wave_2d,2,11,randcart,12,135,136,0.9908,0.918848167539267,0.9590163934426228,0.9385026737967912,0.0564308166503906,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,12,36,37,0.9874,0.8769633507853403,0.9544159544159544,0.9140518417462484,39.58544993400574,2.0,1.0,0.0,
sine_wave_2d,2,11,wodt,12,64,65,0.8326,0.2513089005235602,0.1483771251931993,0.1865889212827988,0.4224588871002197,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,13,1,2,0.9236,0.0,,,0.0076005458831787,0.0,0.0,,
sine_wave_2d,2,11,randcart,13,123,124,0.9912,0.9136125654450262,0.9694444444444444,0.940700808625337,0.0509800910949707,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,13,45,46,0.9934,0.9397905759162304,0.97289972899729,0.9560585885486018,39.15787553787232,2.0,1.0,0.0,
sine_wave_2d,2,11,wodt,13,81,82,0.8898,0.1780104712041884,0.2229508196721311,0.197962154294032,0.5043246746063232,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,14,1,2,0.9236,0.0,,,0.0074779987335205,0.0,0.0,,
sine_wave_2d,2,11,randcart,14,128,129,0.9908,0.9319371727748692,0.946808510638298,0.9393139841688656,0.0528485774993896,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,14,42,43,0.993,0.9345549738219896,0.9727520435967304,0.9532710280373832,39.61435055732727,2.0,1.0,0.0,
sine_wave_2d,2,11,wodt,14,118,119,0.9234,0.2591623036649215,0.4974874371859296,0.3407917383820998,0.5371148586273193,2.0,1.0,0.0,
sine_wave_2d,2,11,hhcart,15,1,2,0.9236,0.0,,,0.0076415538787841,0.0,0.0,,
sine_wave_2d,2,11,randcart,15,135,136,0.9906,0.9136125654450262,0.9614325068870524,0.9369127516778524,0.0545601844787597,2.0,1.0,0.0,
sine_wave_2d,2,11,oc1,15,44,45,0.9944,0.9450261780104712,0.9809782608695652,0.9626666666666668,39.55764102935791,2.0,1.0,0.0,
sine_wave_2d,2,11,wodt,15,115,116,0.8982,0.2670157068062827,0.3081570996978852,0.2861150070126227,0.5266220569610596,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,0,0,1,0.9236,1.0,0.0764,0.1419546636937941,1.1682510375976562e-05,0.0,0.0,,
sine_wave_2d,2,25,randcart,0,0,1,0.9236,1.0,0.0764,0.1419546636937941,1.0728836059570312e-05,0.0,0.0,,
sine_wave_2d,2,25,oc1,0,0,1,0.9236,1.0,0.0764,0.1419546636937941,0.0007464885711669,0.0,0.0,,
sine_wave_2d,2,25,wodt,0,0,1,0.9236,1.0,0.0764,0.1419546636937941,0.0009937286376953,0.0,0.0,,
sine_wave_2d,2,25,hhcart,1,1,2,0.9236,0.0,,,0.0161614418029785,0.0,0.0,,
sine_wave_2d,2,25,randcart,1,1,2,0.9236,0.0,,,0.1026408672332763,0.0,0.0,,
sine_wave_2d,2,25,oc1,1,1,2,0.9236,0.0,,,25.822036743164062,0.0,0.0,,
sine_wave_2d,2,25,wodt,1,0,1,0.9236,1.0,0.0764,0.1419546636937941,0.0010390281677246,0.0,0.0,,
sine_wave_2d,2,25,hhcart,2,1,2,0.9236,0.0,,,0.0077695846557617,0.0,0.0,,
sine_wave_2d,2,25,randcart,2,3,4,0.9236,0.0,,,0.0047087669372558,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,2,2,3,0.9236,0.0,,,32.875895261764526,2.0,1.0,0.0,
sine_wave_2d,2,25,wodt,2,1,2,0.9236,0.0,,,0.0639235973358154,0.0,0.0,,
sine_wave_2d,2,25,hhcart,3,1,2,0.9236,0.0,,,0.0078880786895751,0.0,0.0,,
sine_wave_2d,2,25,randcart,3,6,7,0.9236,0.0,,,0.0069260597229003,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,3,3,4,0.9236,0.0,,,34.670884132385254,2.0,1.0,0.0,
sine_wave_2d,2,25,wodt,3,3,4,0.9236,0.0,,,0.1453797817230224,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,4,1,2,0.9236,0.0,,,0.008256196975708,0.0,0.0,,
sine_wave_2d,2,25,randcart,4,10,11,0.9286,0.4005235602094241,0.5444839857651246,0.4615384615384616,0.0090670585632324,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,4,4,5,0.9236,0.0,,,36.27028226852417,1.0,0.5,0.5,1.0
sine_wave_2d,2,25,wodt,4,3,4,0.9236,0.0,,,0.1181113719940185,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,5,1,2,0.9236,0.0,,,0.0080981254577636,0.0,0.0,,
sine_wave_2d,2,25,randcart,5,16,17,0.9304,0.4764397905759162,0.5515151515151515,0.5112359550561798,0.0120878219604492,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,5,5,6,0.9308,0.6099476439790575,0.541860465116279,0.5738916256157635,37.4660861492157,2.0,1.0,0.0,
sine_wave_2d,2,25,wodt,5,5,6,0.8632,0.2225130890052356,0.1800847457627118,0.1990632318501171,0.1626818180084228,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,6,1,2,0.9236,0.0,,,0.0079684257507324,0.0,0.0,,
sine_wave_2d,2,25,randcart,6,25,26,0.9572,0.6910994764397905,0.7333333333333333,0.7115902964959568,0.0154640674591064,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,6,7,8,0.9494,0.6465968586387435,0.6767123287671233,0.6613119143239624,38.19819140434265,2.0,1.0,0.0,
sine_wave_2d,2,25,wodt,6,9,10,0.7934,0.1701570680628272,0.0832266325224071,0.1117798796216681,0.1941220760345459,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,7,1,2,0.9236,0.0,,,0.0080599784851074,0.0,0.0,,
sine_wave_2d,2,25,randcart,7,39,40,0.966,0.7225130890052356,0.8117647058823529,0.7645429362880886,0.0211942195892334,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,7,11,12,0.9594,0.693717277486911,0.7549857549857549,0.7230559345156891,38.77817463874817,1.0,0.5,0.5,1.0
sine_wave_2d,2,25,wodt,7,14,15,0.7428,0.2172774869109947,0.0775700934579439,0.1143250688705234,0.2182321548461914,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,8,1,2,0.9236,0.0,,,0.0076558589935302,0.0,0.0,,
sine_wave_2d,2,25,randcart,8,65,66,0.977,0.819371727748691,0.871866295264624,0.844804318488529,0.0274786949157714,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,8,16,17,0.9662,0.6858638743455497,0.842443729903537,0.7561327561327562,39.79072856903076,2.0,1.0,0.0,
sine_wave_2d,2,25,wodt,8,13,14,0.9236,0.0,,,0.2775876522064209,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,9,1,2,0.9236,0.0,,,0.0086169242858886,0.0,0.0,,
sine_wave_2d,2,25,randcart,9,77,78,0.9888,0.9240837696335078,0.9289473684210526,0.926509186351706,0.0341074466705322,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,9,16,17,0.9748,0.8821989528795812,0.80622009569378,0.8425,39.94608116149902,1.0,0.5,0.5,1.0
sine_wave_2d,2,25,wodt,9,25,26,0.9182,0.4895287958115183,0.4663341645885286,0.4776500638569604,0.2663650512695312,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,10,1,2,0.9236,0.0,,,0.0079610347747802,0.0,0.0,,
sine_wave_2d,2,25,randcart,10,111,112,0.9918,0.9607329842931938,0.9338422391857506,0.9470967741935484,0.0410487651824951,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,10,25,26,0.9734,0.6884816753926701,0.9494584837545126,0.7981790591805765,39.183013677597046,2.0,1.0,0.0,
sine_wave_2d,2,25,wodt,10,31,32,0.8636,0.1963350785340314,0.1666666666666666,0.1802884615384615,0.3260135650634765,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,11,1,2,0.9236,0.0,,,0.0076525211334228,0.0,0.0,,
sine_wave_2d,2,25,randcart,11,113,114,0.9922,0.9240837696335078,0.9724517906336088,0.9476510067114094,0.0464553833007812,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,11,30,31,0.9816,0.9057591623036648,0.8606965174129353,0.8826530612244897,39.846219539642334,2.0,1.0,0.0,
sine_wave_2d,2,25,wodt,11,51,52,0.796,0.1596858638743455,0.0802631578947368,0.1068301225919439,0.4449236392974853,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,12,1,2,0.9236,0.0,,,0.0080173015594482,0.0,0.0,,
sine_wave_2d,2,25,randcart,12,119,120,0.993,0.9554973821989527,0.9530026109660574,0.954248366013072,0.0552363395690918,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,12,46,47,0.9928,0.9424083769633508,0.962566844919786,0.9523809523809524,40.81694531440735,1.0,0.5,0.5,1.0
sine_wave_2d,2,25,wodt,12,54,55,0.8744,0.418848167539267,0.2826855123674912,0.3375527426160337,0.457698106765747,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,13,1,2,0.9236,0.0,,,0.0080206394195556,0.0,0.0,,
sine_wave_2d,2,25,randcart,13,103,104,0.9916,0.918848167539267,0.9696132596685084,0.943548387096774,0.0490369796752929,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,13,43,44,0.9934,0.9397905759162304,0.97289972899729,0.9560585885486018,39.68786644935608,2.0,1.0,0.0,
sine_wave_2d,2,25,wodt,13,77,78,0.755,0.3926701570680628,0.1312335958005249,0.1967213114754098,0.5460960865020752,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,14,1,2,0.9236,0.0,,,0.0079376697540283,0.0,0.0,,
sine_wave_2d,2,25,randcart,14,127,128,0.9918,0.9267015706806284,0.9645776566757494,0.945260347129506,0.0577645301818847,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,14,42,43,0.993,0.9345549738219896,0.9727520435967304,0.9532710280373832,40.55323910713196,1.0,0.5,0.5,1.0
sine_wave_2d,2,25,wodt,14,100,101,0.8406,0.3455497382198952,0.1944035346097201,0.2488218661639962,0.5401585102081299,2.0,1.0,0.0,
sine_wave_2d,2,25,hhcart,15,1,2,0.9236,0.0,,,0.0079486370086669,0.0,0.0,,
sine_wave_2d,2,25,randcart,15,118,119,0.992,0.9293193717277488,0.9646739130434784,0.9466666666666668,0.0491185188293457,2.0,1.0,0.0,
sine_wave_2d,2,25,oc1,15,48,49,0.995,0.9424083769633508,0.9917355371900828,0.9664429530201342,39.67591142654419,2.0,1.0,0.0,
sine_wave_2d,2,25,wodt,15,105,106,0.9042,0.6282722513089005,0.4159445407279029,0.5005213764337851,0.5367836952209473,2.0,1.0,0.0,
sine_wave_2d,2,47,hhcart,0,0,1,0.9236,1.0,0.0764,0.1419546636937941,1.1205673217773438e-05,0.0,0.0,,
sine_wave_2d,2,47,randcart,0,0,1,0.9236,1.0,0.0764,0.1419546636937941,1.0251998901367188e-05,0.0,0.0,,
sine_wave_2d,2,47,oc1,0,0,1,0.9236,1.0,0.0764,0.1419546636937941,0.0007214546203613,0.0,0.0,,
sine_wave_2d,2,47,wodt,0,0,1,0.9236,1.0,0.0764,0.1419546636937941,0.0009536743164062,0.0,0.0,,
sine_wave_2d,2,47,hhcart,1,1,2,0.9236,0.0,,,0.1190626621246337,0.0,0.0,,
sine_wave_2d,2,47,randcart,1,1,2,0.9236,0.0,,,0.0732052326202392,0.0,0.0,,
sine_wave_2d,2,47,oc1,1,1,2,0.9236,0.0,,,25.536850690841675,0.0,0.0,,
sine_wave_2d,2,47,wodt,1,0,1,0.9236,1.0,0.0764,0.1419546636937941,0.0010056495666503,0.0,0.0,,
sine_wave_2d,2,47,hhcart,2,1,2,0.9236,0.0,,,0.0075953006744384,0.0,0.0,,
sine_wave_2d,2,47,randcart,2,3,4,0.9236,0.0,,,0.0043919086456298,2.0,1.0,0.0,
sine_wave_2d,2,47,oc1,2,2,3,0.9236,0.0,,,32.81288480758667,2.0,1.0,0.0,
sine_wave_2d,2,47,wodt,2,1,2,0.9236,0.0,,,0.0582971572875976,0.0,0.0,,
sine_wave_2d,2,47,hhcart,3,1,2,0.9236,0.0,,,0.0076754093170166,0.0,0.0,,
sine_wave_2d,2,47,randcart,3,6,7,0.9236,0.0,,,0.0065460205078125,2.0,1.0,0.0,
sine_wave_2d,2,47,oc1,3,3,4,0.9236,0.0,,,34.223249673843384,2.0,1.0,0.0,
sine_wave_2d,2,47,wodt,3,2,3,0.9236,0.0,,,0.1198141574859619,2.0,1.0,0.0,
sine_wave_2d,2,47,hhcart,4,1,2,0.9236,0.0,,,0.0076894760131835,0.0,0.0,,
sine_wave_2d,2,47,randcart,4,10,11,0.9236,0.0,,,0.0085282325744628,2.0,1.0,0.0,
sine_wave_2d,2,47,oc1,4,4,5,0.9236,0.0,,,35.87611413002014,2.0,1.0,0.0,
sine_wave_2d,2,47,wodt,4,3,4,0.9236,0.0,,,0.1467282772064209,2.0,1.0,0.0,
sine_wave_2d,2,47,hhcart,5,1,2,0.9236,0.0,,,0.0077412128448486,0.0,0.0,,
sine_wave_2d,2,47,randcart,5,17,18,0.924,0.1884816753926701,0.5070422535211268,0.2748091603053435,0.011512279510498,2.0,1.0,0.0,
sine_wave_2d,2,47,oc1,5,5,6,0.9326,0.612565445026178,0.5531914893617021,0.5813664596273292,37.08498287200928,2.0,1.0,0.0,
sine_wave_2d,2,47,wodt,5,4,5,0.9236,0.0,,,0.1477260589599609,2.0,1.0,0.0,
sine_wave_2d,2,47,hhcart,6,1,2,0.9236,0.0,,,0.0074744224548339,0.0,0.0,,
sine_wave_2d,2,47,randcart,6,23,24,0.9562,0.7984293193717278,0.6823266219239373,0.7358262967430638,0.0129716396331787,2.0,1.0,0.0,
sine_wave_2d,2,47,oc1,6,7,8,0.9534,0.6204188481675392,0.7292307692307692,0.6704384724186705,37.803131103515625,2.0,1.0,0.0,
sine_wave_2d,2,47,wodt,6,9,10,0.8746,0.3952879581151832,0.2760511882998172,0.32508073196986,0.1904025077819824,2.0,1.0,0.0,
sine_wave_2d,2,47,hhcart,7,1,2,0.9236,0.0,,,0.0077598094940185,0.0,0.0,,
sine_wave_2d,2,47,randcart,7,37,38,0.968,0.7356020942408377,0.8264705882352941,0.7783933518005539,0.0184845924377441,2.0,1.0,0.0,
sine_wave_2d,2,47,oc1,7,11,12,0.9594,0.693717277486911,0.7549857549857549,0.7230559345156891,38.385986328125,2.0,1.0,0.0,
sine_wave_2d,2,47,wodt,7,13,14,0.9108,0.0261780104712041,0.119047619047619,0.0429184549356223,0.2278501987457275,2.0,1.0,0.0,
sine_wave_2d,2,47,hhcart,8,1,2,0.9236,0.0,,,0.0076889991760253,0.0,0.0,,
sine_wave_2d,2,47,randcart,8,52,53,0.9806,0.8848167539267016,0.8644501278772379,0.8745148771021992,0.0226237773895263,2.0,1.0,0.0,
sine_wave_2d,2,47,oc1,8,15,16,0.9628,0.6910994764397905,0.7951807228915663,0.7394957983193278,38.5280556678772,2.0,1.0,0.0,
